"Data Source","World Development Indicators",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Qatar","QAT","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16237.32718","19316.62906","19127.98905","21937.10464","24462.19532","25222.30151","27852.53805","34920.9436","36397.00205","39505.97849","40410.68294","40079.84195","44067.82676","47924.09638","51849.96799","53556.7409","60227.93844","68218.93779","73843.49913","75998.98187","86697.95181","97690.00704","106658.8745","108729.7147","113517.1842","116592.5642","119021.7969","119437.9943","119194.0438","121514.2112","119605.3672","","",
"Romania","ROU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223413.9697","185191.6201","165588.9324","154824.6312","150783.8174","156344.574","159986.8761","148504.1791","132513.6519","116726.8256","120734.5942","125732.5947","122830.7988","127729.295","126078.2048","125492.7396","129071.4022","126730.562","124732.2029","108964.484","106101.8782","110692.839","108406.7203","99156.94285","98499.64262","100784.118","99274.84313","102254.6223","103464.5622","101844.4251","95744.39542","","",
"Russian Federation","RUS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2969778.402","2908884.948","2750278.292","2558244.367","2323058.294","2246008.262","2190940.411","2054134.147","2049897.299","2084960.956","2137885.669","2150698.86","2152108.54","2223272.488","2218465.527","2243990.685","2281588.052","2291497.557","2291990.939","2161029.099","2249521.458","2340370.262","2316611.01","2280313.549","2264924.245","2249219.684","2246727.882","2282284.734","2371535.611","2419133.843","2331479.378","","",
"Rwanda","RWA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2744.880746","2722.399096","2654.067045","2573.425694","2402.058944","2570.947493","2771.571863","3126.650833","3117.582403","3362.279073","3198.596743","3357.063898","3578.623254","3689.00994","3800.605627","3859.291313","4140.258936","4268.549959","4480.395281","4612.472504","4890.541827","4781.368045","4943.253063","5124.304081","5125.387999","5805.668917","5704.471848","5903.81658","6106.433212","6338.045843","6329.924675","","",
"South Asia","SAS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1547891.732102","1606400.157284","1644181.185156","1689475.349948","1745511.921521","1829681.780673","1890622.207564","1959689.683157","1991938.017038","2087016.64122","2127841.464502","2158171.163468","2191213.876124","2246715.574079","2354350.627846","2446008.130111","2568213.394125","2735548.088539","2851560.214652","3017931.442766","3137950.54379","3273455.485445","3435070.905421","3517252.947986","3723543.299961","3769711.425226","3852057.673014","4013855.940481","4188043.23806","4169332.448237","3959730.125124","","",
"Saudi Arabia","SAU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239708.4155","272534.2806","290129.1707","287759.3269","287331.0791","286197.3251","301644.8413","307796.4262","323976.5399","328280.827","344717.9039","348566.0693","366455.9791","387518.3573","404867.6845","425133.8514","447639.8093","467557.6683","507309.0052","519924.5867","564852.8807","596451.9677","632986.9568","649104.8343","692677.301","726205.8227","734310.0122","728091.5477","715864.5017","720673.9994","712585.402","","",
"Sudan","SDN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48809.26411","49671.01909","53322.06233","55277.51575","59963.04531","60929.23036","63739.83882","66994.58501","70183.37121","72993.42155","77778.20798","73864.78273","79014.71927","80929.31193","83857.11785","88417.05111","88458.49057","93341.10588","93597.10374","95545.72207","93567.0219","96376.62411","97894.22618","98743.85206","99730.64924","103118.5931","106238.8833","105919.8738","106861.0034","107176.5381","107114.2127","","",
"Senegal","SEN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12410.99743","12703.17719","13146.50995","13393.0132","13720.24586","13996.16112","15025.80591","15232.58721","15479.564","16695.3544","17763.78929","17535.14296","16989.83833","16298.18229","18387.20636","19073.17683","19448.33324","19590.36526","20527.29477","21029.13048","22095.5606","23084.72027","22605.52005","23798.30412","24473.3203","25224.60478","27523.87759","27718.1194","28040.84391","31081.73062","30293.27863","","",
"Singapore","SGP","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30891.22276","34037.64742","36668.02369","43126.92566","46648.54403","47958.34791","49352.39393","49446.17154","48785.35506","50003.35327","54856.63919","54783.81103","54037.20577","50887.77632","52348.81806","49627.4788","50054.47353","51332.50527","51630.4847","52195.79653","55950.37906","58993.01375","58591.52623","59488.82101","60657.51579","62379.85457","62652.87413","65736.4066","64328.24466","65005.72752","64266.74268","","",
"Solomon Islands","SLB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","382.923627","397.543304","412.203181","427.605358","445.293936","458.142113","475.107749","490.088585","503.897322","521.242958","538.103194","553.533118","572.965541","592.625464","619.830288","636.992511","657.042346","677.52198","698.003615","718.238149","737.518284","765.99899","782.552895","832.752201","800.932306","780.410112","801.285781","825.34125","858.439419","889.504888","835.240357","","",
"Sierra Leone","SLE","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3103.884924","3101.087525","3097.932726","3185.058328","3171.552429","2953.458131","2700.857771","2621.666411","2574.033251","2373.394791","2442.106032","2804.8239","3156.663069","3661.860438","3998.174806","4127.412275","5094.587748","4442.245921","4211.801094","4517.494967","4535.29694","5062.796395","5844.26075","5937.443904","6329.480559","6150.176513","6408.656571","6323.730128","6818.439085","5872.882542","5952.4739","","",
"El Salvador","SLV","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6857.134022","7644.197374","8018.712826","8494.925478","9107.74773","9377.296012","9324.391689","10188.04367","10300.38794","10509.26372","10116.5256","10759.78866","10998.61752","11571.98069","11924.52645","12313.42481","12797.44821","13369.6539","12813.46089","12437.63759","12188.34908","12098.14912","12254.75355","11477.78489","11777.42223","12218.54067","12171.42074","11280.12151","11641.82258","12495.49105","11063.80963","","",
"San Marino","SMR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24533.67538","21646.48946","19700.26335","21678.75783","23622.52011","24280.35179","24726.49484","25116.86988","24953.81443","25026.20428","25198.10952","25739.66928","26136.39944","26366.6387","26667.08055","27109.69021","25838.22286","24734.42912","24760.52607","24788.19632","24991.99617","25151.40521","25442.31125","25565.33239","25700.44983","25760.90016","25787.98404","25630.36542","25617.6715","26122.38808","26272.10205","","",
"Serbia","SRB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82471.42823","72001.76744","66633.39057","60905.6984","57195.01766","63739.72071","71349.77076","76286.77459","76035.01476","58579.4546","60568.40216","62954.76975","66323.13424","69382.36391","74706.72298","67014.41899","69221.81494","68138.41124","65919.78603","63457.51652","62994.96792","67306.68346","62462.4487","63190.29773","55198.86327","61517.8547","62973.06836","63354.39643","61655.12499","62153.38565","62883.94612","","",
"Sub-Saharan Africa (excluding high income)","SSA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1213370.737684","1254202.705379","1282422.086056","1294520.55553","1373257.125042","1408469.750145","1459704.008892","1487412.579738","1522458.661464","1504157.419184","1529500.744684","1570335.237935","1603434.227621","1682406.083131","1733657.487431","1783560.575545","1776160.768724","1833670.629353","1904231.350962","1877067.269561","1977487.233961","1999292.288636","2019934.941713","2069226.371405","2117306.301929","2124679.064803","2169312.962159","2194285.60012","2233138.387987","2292314.885115","2257825.448451","","",
"South Sudan","SSD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27694.53952","28552.00862","30939.92607","32828.04682","34796.79977","35486.21776","38939.52993","41981.25047","45748.30549","48537.75892","52686.44656","50861.92555","54718.08042","57389.95213","59841.76517","62994.05954","62355.185","66079.61528","67108.45694","69258.66386","68561.58247","65005.48492","50364.00829","50173.11067","51607.61045","52511.74593","53345.2521","51336.68517","56397.91983","49180.5281","56051.36036","","",
"Sub-Saharan Africa","SSF","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1213589.128076","1254444.879934","1282666.116674","1294778.397011","1373535.950985","1408746.825951","1460018.877446","1487771.214539","1522836.770912","1504553.339879","1529884.376927","1570748.311527","1603878.024563","1682842.203523","1734135.291572","1784038.833036","1776649.401684","1834178.792681","1904755.276058","1877624.646026","1978043.182694","1999818.685023","2020481.638953","2069767.011099","2117897.345477","2125318.955504","2170024.958688","2195008.754076","2233899.522371","2293075.250726","2258595.510089","","",
"Small states","SST","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188125.109833","199270.088809","196368.815313","192548.573388","195515.055311","196740.259908","205254.475085","215244.505926","219652.541874","223775.996954","223991.304793","232716.999006","237524.754192","248884.648453","259452.165971","269396.727638","289110.535133","301216.2981","313811.055279","302984.329823","334866.296653","357664.117287","354813.847317","356147.540992","362631.900434","360269.585642","361769.233891","366788.763486","365566.986807","362937.465204","355740.934923","","",
"Sao Tome and Principe","STP","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.176025","60.833939","59.244753","59.694767","61.781781","62.974394","63.536398","64.006302","67.764706","68.30671","71.679613","72.699972","78.79703","87.482788","95.888646","101.648705","103.391551","104.595398","112.176545","118.593092","127.584838","126.204118","145.926598","150.561278","149.789958","154.973338","161.28902","169.384403","172.808885","176.419767","179.72515","","",
"Suriname","SUR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2816.594522","3174.050387","3277.445951","3227.114115","3263.900978","3314.011937","3355.81709","3331.547642","3331.068194","3362.158346","2667.507982","2744.132265","2181.796348","2386.462732","2562.865515","2785.835899","2721.114799","2626.854198","2808.229398","2927.821497","3286.180597","3532.494146","4001.347796","3870.207145","4267.688094","4352.376443","4648.008337","4135.920431","3780.226024","4358.760518","4312.425111","","",
"Slovak Republic","SVK","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66676.29942","58598.4666","56070.46117","53437.3657","50763.28543","51334.96582","51347.08144","51211.54297","50065.11741","48612.08315","45991.7078","46598.00342","46152.64336","46409.32544","45720.56559","46543.51953","46105.58041","45149.44878","45180.71764","41539.12029","43071.85402","41566.34562","39207.7126","39867.27252","37218.38948","37650.02496","38503.02744","40432.84011","39884.28728","38040.32725","35984.33182","","",
"Slovenia","SVN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17299.0812","16295.16564","16009.26372","16744.97061","16802.64621","17628.26585","18429.96088","18896.72241","18635.36351","17943.1","17745.16722","18709.38982","18790.80783","18751.58987","18961.84317","19212.07351","19544.76978","19517.75294","20489.17942","18512.11234","18806.32624","18746.41536","18134.54044","17508.57904","16006.08164","16103.85818","16917.94554","17098.37017","16968.5195","16533.88594","15286.67677","","",
"Sweden","SWE","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68991.81954","69595.68989","72171.50567","72135.5893","73965.83185","73553.9613","79147.51037","72945.33657","73744.20703","72408.78809","68330.26277","67195.27646","68557.21408","69556.38569","68081.26882","64256.01605","62698.45871","60690.57304","59447.76938","55495.49911","61014.40639","57207.56826","54382.48139","52592.53236","51285.95807","51265.79253","50783.37711","50356.36951","47719.34411","46792.36081","45458.82211","","",
"Eswatini","SWZ","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2831.398118","2856.432291","2717.849265","2436.874538","3117.299912","3106.035885","2836.298769","2851.126152","2864.179836","2913.63592","2737.111904","2646.223337","2661.21447","2655.352103","2645.750936","2671.164469","2610.184842","2722.417316","2696.94099","2723.468163","2595.686637","2568.66529","2577.664844","2754.543697","2783.518951","2803.297504","2895.568355","2897.502606","2924.752157","3052.193508","3000.932259","","",
"Sint Maarten (Dutch part)","SXM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.390392","242.174555","244.030618","257.841481","278.825943","277.075806","314.868554","358.634801","378.109448","395.920695","383.632243","413.073592","443.796942","436.120392","477.804141","478.257491","488.63296","508.163328","523.925096","557.376465","555.948733","526.396387","546.69724","540.639694","591.043548","639.890701","711.996529","723.153956","761.134384","760.365611","770.061638","","",
"Syrian Arab Republic","SYR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71150.6085","80740.45314","85808.73408","89439.79221","92734.32975","96473.56079","98330.34683","97982.35447","101106.828","100553.5215","100230.3761","100080.0011","102019.6105","101425.908","94106.15328","104048.2832","106070.59","108864.9765","109432.7372","104961.4183","104400.8016","99245.48167","74801.71236","52237.46435","46286.62543","44503.58762","43527.15344","45708.65357","47033.21899","47606.12931","47112.47483","","",
"Turks and Caicos Islands","TCA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14595.47821","21017.03963","21879.49325","22802.68537","23817.6261","24818.95372","28238.67725","28864.08629","29688.62773","31698.33386","34514.9194","32806.38724","36824.60788","40683.32823","43887.55107","47750.26151","48490.98854","50381.40686","51551.89229","52256.24832","54742.78384","57191.3397","60192.87666","62716.78711","65261.99617","69860.08103","74323.30173","76767.20462","81268.12762","84292.90771","89558.45681","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4231316.739988","4428341.273265","4601154.476868","4885867.664945","5103059.710713","5595251.853982","5689818.690049","5746076.39385","5855680.578275","5847748.605897","6069576.783292","6297770.947416","6628441.91452","7360614.154536","8195155.726053","9005791.402656","9730700.575053","10408931.518175","10689072.682005","11287388.140912","12212237.220738","13175006.835583","13506905.821401","14021324.681727","14187886.72138","14102346.262635","14123534.576966","14461095.596474","15127936.063104","15467418.874422","15635136.48353","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5916248.65236","5711323.771054","5328018.586588","4958922.498567","4504338.525049","4377899.727967","4272697.060275","4070262.919582","4011158.555008","3987214.685656","4078545.416558","4078216.183846","4129756.135413","4290463.137186","4308362.939346","4344419.364576","4478937.511934","4554501.335281","4603571.152819","4284688.484867","4471208.804803","4667806.435749","4628083.134805","4580743.761848","4478579.218058","4415366.622187","4475456.817792","4577523.687766","4690027.509241","4705785.923125","4571054.060337","","",
"Togo","TGO","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3542.386398","3374.536109","3070.725921","2944.996233","3219.757844","3181.271456","3724.831263","3457.85647","4312.722176","4622.104783","4387.95889","4107.169425","4550.97426","5163.559196","4887.497831","5756.251166","5199.043391","4900.852916","5240.54394","6731.327265","6561.714289","7047.916407","6596.307325","6484.640542","6230.39166","6973.128778","7365.243704","7198.497129","7569.133555","7932.191681","8395.488807","","",
"Thailand","THA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157976.9157","169422.5286","181968.3799","199796.8487","214951.5606","233471.9203","255103.6648","264809.5406","243177.1855","256308.6876","257420.5913","269362.4479","281494.1642","291807.1282","309995.7177","320716.4928","325300.8654","339245.0976","343122.2668","338798.1237","361217.6687","361290.8861","383662.7283","394292.9233","388973.4431","393386.9983","406605.3573","414733.0612","418543.855","432151.273","433773.458","","",
"Tajikistan","TJK","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17818.96324","16933.8688","13947.77915","11084.16884","8577.493724","7963.407918","7314.632287","7551.099456","7473.512225","6984.969994","6617.470663","6635.253266","6670.936069","6823.689172","7371.928375","7439.920478","7930.139256","8645.111533","9021.62801","8699.999088","8792.343742","9063.632399","9857.954156","10279.99391","11819.94477","12418.62533","13231.9527","14623.35748","16021.22236","17416.13084","17692.28592","","",
"Turkmenistan","TKM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153459.0073","145044.4647","100251.7286","110387.5794","89363.34521","90226.98522","87257.93685","71819.36607","73662.64609","92432.00882","117807.8758","119977.8833","128299.2207","144490.4421","152501.9306","157216.6617","157435.4795","170854.4342","178297.2827","135753.4659","151459.0477","182457.5818","190716.0511","199582.1569","197349.4807","203460.494","198238.0383","196842.4678","199521.881","216205.9786","194091.8305","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2008166.677576","2070923.824387","2108032.560924","2153341.499035","2217915.813826","2271007.982103","2347275.556438","2446396.79336","2509122.04239","2495871.331997","2558820.979844","2597334.480855","2623870.723674","2683048.992325","2798920.899472","2871550.174866","2921818.625364","2991046.685191","3043816.379385","2988412.198903","3130552.593684","3204566.365383","3297922.544921","3346973.714909","3382798.202426","3372821.520334","3335997.130495","3307239.87174","3218051.920795","3211165.434018","3019529.396617","","",
"Timor-Leste","TLS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","446.655","518.88184","518.788179","549.278718","629.027458","648.559297","674.431824","672.067051","700.737779","586.675306","656.976333","1715.988539","2761.604646","3627.657853","4397.69666","5372.561866","5728.739746","6030.923325","6409.899305","6730.603484","7041.484864","6929.128449","6910.640934","6794.503819","6771.222804","6708.725588","6535.020572","6368.614556","6086.210039","6064.569923","5537.128706","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938415.493253","950688.692171","1002718.30636","1067137.991844","1138945.36362","1178739.566185","1210796.002071","1263691.640367","1262793.138333","1302197.34806","1363015.216546","1399884.291339","1418550.882402","1465265.126536","1537990.864569","1627239.830752","1695222.761585","1743218.007697","1791310.276029","1831975.988231","1866973.053553","1839163.11999","1929345.175247","1934965.223214","1962647.394191","1959183.239838","2017685.914814","2106671.790389","2146843.436674","2122658.833449","2011693.582104","","",
"Tonga","TON","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253.824054","260.41917","250.149286","259.190402","263.453319","259.089716","235.057686","241.447656","235.584326","249.899296","234.611565","226.940499","234.546933","256.950866","251.4548","251.858734","270.111371","256.002608","264.710845","276.033683","255.66282","245.860621","249.674423","256.207925","255.828426","253.507128","269.366903","279.510978","281.787653","310.508827","268.338502","","",
"South Asia (IDA & IBRD)","TSA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1547891.732102","1606400.157284","1644181.185156","1689475.349948","1745511.921521","1829681.780673","1890622.207564","1959689.683157","1991938.017038","2087016.64122","2127841.464502","2158171.163468","2191213.876124","2246715.574079","2354350.627846","2446008.130111","2568213.394125","2735548.088539","2851560.214652","3017931.442766","3137950.54379","3273455.485445","3435070.905421","3517252.947986","3723543.299961","3769711.425226","3852057.673014","4013855.940481","4188043.23806","4169332.448237","3959730.125124","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1213589.128076","1254444.879934","1282666.116674","1294778.397011","1373535.950985","1408746.825951","1460018.877446","1487771.214539","1522836.770912","1504553.339879","1529884.376927","1570748.311527","1603878.024563","1682842.203523","1734135.291572","1784038.833036","1776649.401684","1834178.792681","1904755.276058","1877624.646026","1978043.182694","1999818.685023","2020481.638953","2069767.011099","2117897.345477","2125318.955504","2170024.958688","2195008.754076","2233899.522371","2293075.250726","2258595.510089","","",
"Trinidad and Tobago","TTO","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20630.57438","20528.68064","20440.3995","16168.22826","12828.03962","12446.46758","13489.16377","13921.62355","14316.39973","14816.19912","15788.3099","17525.32019","19301.71908","23302.19677","24368.51265","26565.82674","30230.89042","30890.97909","30545.21996","29718.79474","32405.93841","33334.67922","32832.03494","33786.52166","33773.07257","32832.58609","29146.11712","29352.59245","29205.19888","28916.12791","26480.71295","","",
"Tunisia","TUN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21698.98866","22700.61041","24025.77167","24238.18722","23943.05868","24441.44479","25822.54926","26342.46804","27782.35471","29280.42809","30633.83986","31521.70108","31717.41989","31513.9135","32858.75131","33573.07712","34714.58355","36298.91028","36773.95392","37090.20445","39561.75848","38042.41588","40624.05588","39888.61428","42427.86618","42882.92928","41625.79917","41921.08857","42463.58926","42600.15085","40882.99745","","",
"Turkiye","TUR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205436.3401","207888.3356","215375.0845","221665.6317","216829.3435","231330.3457","249038.8855","258031.0379","259245.7206","259126.0286","283075.6235","261178.9429","271454.735","282946.6069","288963.7554","301420.0799","330635.1674","360254.5306","357394.6947","360935.7454","371145.2694","393957.1712","409510.1845","400372.7777","425731.3098","433860.5305","460806.4063","503113.7066","503525.2445","491454.856","504956.3259","","",
"Tuvalu","TUV","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.955085","18.013335","18.704685","18.816635","19.647986","20.272036","18.339172","19.378809","22.513646","19.355783","19.690619","21.77544","21.20506","20.68988","20.774701","20.859521","23.437704","25.755886","22.208869","23.456852","22.515235","23.287923","23.033311","22.078699","22.039087","21.429275","21.500998","21.98272","23.354443","23.763466","21.742689","","",
"Tanzania","TZA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39162.98575","39443.82681","39559.50707","40182.14112","40919.48648","45086.21409","43409.13642","43027.51884","46565.61797","47590.9723","45589.43222","46988.77174","51527.09696","56073.57198","56193.3884","59486.67382","57073.87628","59541.57234","61633.86741","62265.66957","65992.51273","69312.1093","72663.24647","76460.78054","76899.20651","80273.02897","80421.45236","79828.43676","81072.95745","86307.75174","89255.44823","","",
"Uganda","UGA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13173.18294","13634.33455","13883.07986","14224.15487","13880.03909","14497.27893","15147.7639","16058.09176","17304.28932","16799.27259","17089.36095","17385.64496","18124.99317","19838.37918","19797.34779","21767.4806","20348.71245","23042.01641","29207.99866","29536.54421","30981.82337","31246.84003","32797.0134","32742.66756","33744.22193","35408.10639","35498.4624","36253.09841","37555.37683","38185.42024","39280.05175","","",
"Ukraine","UKR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825869.7083","783349.858","693934.0716","610485.6506","520840.1969","497353.5873","436702.317","412893.4998","384992.3132","378369.8424","367477.6849","368496.6167","373106.9335","397941.2316","371994.2211","358852.9821","366287.2847","375470.7131","364485.5126","309536.6611","329151.167","345050.8317","337799.5732","333186.4969","298994.1535","249647.2432","261515.8028","235470.1646","246996.3706","236094.6283","227341.5857","","",
"Upper middle income","UMC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10293290.993323","10372824.322826","10332618.929153","10412857.896768","10369645.634605","10783552.056669","10855221.714481","10842591.10242","10997198.123459","10953052.940577","11346444.683568","11639174.624943","12040224.154205","12953539.300895","13929942.067412","14831684.467621","15697021.440431","16492300.530483","16905399.664025","17193496.118288","18419380.26354","19556723.093987","20004775.850288","20504257.858345","20628429.767724","20462177.564023","20466618.231818","20916362.720873","21580746.805832","21944251.300354","21786984.13134","","",
